user_id;user_name;provinceType;genderType;province_name
4bced57b-c409-4280-a481-2d282248e8f4;a80a3cc07259514f59c01e896a27807b663d;5;male;青海
c8fecad2-b92d-4f5f-9ea1-fbee4a773edb;3f80f4c6dadab3b0ff29bfc110b72d9779c7;4;male;西藏
507f69c1-d2c1-4716-9cc9-e3945023ddba;99803ad7bd158a003a9d2772dbe08ba45933;2;male;河南
c2a54baf-8172-4ced-97ac-5ff08badc09a;d561a14cda8e3dc8d0b1f9cb1c8c75af0355;2;fmale;河南
17887526-14b6-40f8-8299-cdf010694565;3da0dd616969c78c3d6661bf4cc7e82115df;3;fmale;新疆
3d2fe6b1-ef14-4b56-a2ee-0cdaf85df3b5;b8011c72e3bf360d31037cccf2995a98347b;2;fmale;河南
44534885-a90b-4d7f-9f33-1b8f54f7e269;5e5ac0f15773099601b5743af48b451d4190;2;male;河南
20bc6287-9539-40be-b8ca-722cafffc4b3;263afc359b8a27d1556fb3d8f5b595af6152;2;male;河南
842e1f37-faac-4031-9b96-38cd952fc135;cb37d606432126c48947ecdf2310223b1ecc;2;fmale;河南
55ec709f-b58c-4181-b4b8-18b731e260bf;c11ac759f2ef5074dd9952b8163a09a64383;4;fmale;西藏
fff8a366-edc9-4efd-a306-aadf5b1992ba;28d742836bb03c7adf3f925c11f2b6f67c19;2;fmale;河南
4662e8aa-146a-46d2-8b6b-07cd5d70f80e;426bace62c41df3531fab4c3d6b30d1feaa8;2;fmale;河南
40208d60-b8c1-4fa5-8766-a156ed89a5f4;2722a686e48dac6cd4348fc69b8103e6bf4a;2;fmale;河南
7c7a285b-cda3-4187-87de-464546bc6d01;5950dba107a38ad72b07a40c8b0e7974a1a9;4;fmale;西藏
57903c50-9d61-4d11-ae64-197ce48744a5;9350feae1e91ab6d4fa0b6b55f29ab6c2334;2;male;河南
a59338ef-7bd2-4858-a19c-dadf586c58b4;e9202dfa5f3e6624cac847ce1ec0f5dacc44;4;fmale;西藏
eb1dccaa-6075-418d-8ffa-c7ab61473e6f;77919eb80e620765a5574d67667043c01c85;5;fmale;青海
c61bfdeb-99af-4922-8527-857e99740fff;508671e396e0b8e67786be3d59381165e1ef;5;male;青海
9f9b1eae-30cf-432e-983f-ae1497b588c4;91763fd29d7cd3cbbab82a18ebc8e828c548;5;male;青海
3af796fa-4128-4e9b-9e08-f1dafabbafb1;b3a3c1f9216c181121693d69a30a39db26f6;3;fmale;新疆
4fe76a43-ef5c-40be-9835-8e69fdf2eb3a;8be3b7b641c2c6905d78018393b9c4793b4a;2;fmale;河南
ec8d2419-0c7b-4f0c-85d1-b17da9426bcd;abdac401031c49303f2797d8dc903e7761ed;2;fmale;河南
f9040bec-7af6-4bd1-bed0-3cf797260737;0ad7dee5e2cecf6e75c760859bb544cd2e25;2;male;河南
e19d9e4f-663b-4e18-9416-448dfb6824da;78562ef578c60469c57411c7f7ac0279eae7;2;fmale;河南
5a036a98-c1c8-4f9a-ad06-39ad48b62579;bbf3f75e81317ba598b608a3d08abf25e22a;4;fmale;西藏
dafb3dfa-af52-43e8-8173-3ab0e93864b0;3e027be9f327df7303ea8edfb4d48fbb21ce;3;male;新疆
111ef9bf-f747-4692-b5a9-23f26927ff06;422d57a33956d7b0d4d05b7de4ca4d2b4c01;3;fmale;新疆
20f772cb-c7fc-44ea-a061-7422c0896070;5658b2c5ca5b50afb4b141eb684045928b49;2;male;河南
2b4f2cb6-d8f6-4bfc-bb4f-bb428d706b4a;588ac4a535b66ac71805941bc6fb18674244;2;male;河南
ce772641-6027-4ff5-94cf-6898c8cc4d2e;fca4403a4f18003b09ee5495c04f2eb03f41;4;male;西藏
899a85ea-12e4-4964-b548-cec1fa8b2949;8286d9a2732f6d2a0195e570a09f8f99f3a5;3;fmale;新疆
c9be3af9-84f6-45de-8d4d-25f786d5d43f;c318d1bc84d130ee897870abd8c5886c49af;2;fmale;河南
3c51ffcd-a69c-4098-babe-022c8705c9d4;4ca312c61f86eebd3cfa08512aab9db22e60;3;male;新疆
29420a23-4a57-4464-a5f5-e1ad41a89821;1963cd3644873dee8f783f9f0919bd7ad7aa;2;fmale;河南
94261705-2f10-453c-a25c-e0188a5faa98;e6aa1e5415674110ca57e1d35ceec82b01eb;3;fmale;新疆
8c3ffea8-830c-4979-8592-77a6e03d7743;376fa0d17fed543cf16d4f6e72b38c008c4f;2;fmale;河南
e885ddb6-b88f-4423-8500-7fd7efc274bf;a22adf14269c35552be7d997c62a2d15b3ee;2;male;河南
9d9bfa66-8e64-4f03-a325-2b397d91b093;2556a805f7a55d5f2b47cbb871bcf4e219c6;2;male;河南
540dbeb7-d8f1-4a5a-a9e9-6638a178f747;150eafa049937a1014a357f84b69655a1929;4;fmale;西藏
79805365-9597-4707-baf5-ee12344ecd6e;27429a92a7144f7a0940a820b8f48f30032c;2;fmale;河南
40b980a5-0632-4261-8642-833762dba55a;47fca6d7e27449fa4dfe9aa93633af39d2e5;4;male;西藏
1d391be4-cc58-4c35-96d9-d71d91bad863;756e394727fdd6e10211f68b3ef2b1e34ff6;2;male;河南
ce634545-8eca-4c70-b35a-a8dfd7013bf0;52c3c463730b7596a05fb408f49182e29e0b;2;male;河南
52f872e8-6a9b-4fd2-a04e-9ca8cb2a98d3;01530401031cd463288ecd4aa8c9afa3489b;2;male;河南
e080e389-98da-4e9e-94d6-09d8c0bb2dce;34237296a43a5f784f816ca6b21356449294;4;male;西藏
bd6fcbe0-c68c-47c6-bed4-6277d216953c;f0a71e4d4da3a88fab407f67f196cee2762d;2;fmale;河南
87a02c9b-3bf9-4976-abf8-c1bb0a951764;1cf83f694f6f2388f1b0bc3ceef7a12129c7;2;male;河南
5959ec90-b7cd-4735-8da5-f1dc74d01a02;5b0b8f7910c51b0bc63f81730c0869a4cf6a;5;fmale;青海
b313494d-6709-46f0-a327-5b57d53708be;9fa8a73d9f65ef457650211602fd2362454e;2;male;河南
ece9fda0-5164-4210-9d11-95e93f606b33;74b498e1e560ba9fb6b5164374d789c369a3;4;male;西藏
7891af00-fae3-4f14-a7e5-d8bdb5e2363d;76878fe2ec82e56b648f8123a7ecc36d86d0;2;male;河南
e24eb644-0209-4ec3-a105-404558a9efb8;6b06bd9ce889b3564f74f8da480b65e65526;2;fmale;河南
f7d734e2-57df-44ac-bc5d-ec61b3e3c23b;1c0660a1baf7efec93cba7572741f06c6219;3;fmale;新疆
3460a7f9-fc41-485f-abc9-290ddc2fa36c;73e1cb4ad38cde64d2be4254bd2ada641062;2;fmale;河南
57b8fe45-aeaa-4651-b142-5e5816e29e7f;ad96dcdb7dd6d76073f11d89ff948f31669d;2;male;河南
6c4e28ff-3c56-43f5-8bbd-34f001fe7d7c;56d195385fee1d1ff7d6aafa54649ddcdf9e;2;male;河南
adf65405-e8b1-4905-a8c9-08305eeeab7c;34327411ab807b68f1c1d732452f8d29d76a;2;male;河南
ab7bc863-737e-481f-a83f-8051721670ef;0f94a419406fa9ce1b64ddb55b4632f7f9f1;2;fmale;河南
1ec80a54-b352-4807-a597-cae4043fa2b8;4be0e3e0f50c75885c7da145af83dd7a166d;2;male;河南
9d2f7669-942d-47fa-9de2-b64306aa3dd9;b4695e775274a2b9ea8ae39c4b50022fc25a;4;fmale;西藏
9cc5ea09-bb7e-47dd-8b40-bc5cb91368c5;8bbcae921944eae0058c7c2b2c9cf9b44234;4;male;西藏
77c49f20-6326-4fb1-a9d7-8ddbecd41054;6af60b2c2b7b558615fe3f034ebffafab91a;2;fmale;河南
6423dc4c-f67e-4e75-af55-711b9174afa8;0b2092b349c307287e5e67e46f072636d80b;2;male;河南
e7cecae0-7cf9-466a-a3e1-e7e33aadd1dd;75e64900af56b539fdc7c77841ba99000f56;3;fmale;新疆
f1196038-3742-4450-8948-23377b82f0f0;ef742551c15500001d491c712c4936d980b2;2;male;河南
336bcbba-bee6-4534-a1a1-949cfaebcc24;cf5ce7c9458d10965988b3165822017bf8e8;2;male;河南
d6b75740-6a3a-420a-88c2-f7b9c4211394;cea2fbd25924faf64c9b2a07771941124150;2;male;河南
4ac845c2-3bd1-4094-af90-33ff9a52d41a;35cac11853f015ac0e940df31d16a3e5b1a8;2;fmale;河南
35c2f56f-d581-4b08-90c1-7a4437c69712;6572d756179ff6fa9f7b2f45490490aa06f0;2;fmale;河南
15386d88-fcfa-4d3e-be68-9a9c37bcee21;549a91db23259c62c958998cf8be15741c3f;4;fmale;西藏
e6700b46-a8e8-4855-b96c-804bd5d96a11;2f846787363d72955124f808236767fe6320;2;fmale;河南
eb309247-e306-46fe-84e0-d2686d0460f0;bc61318410dcd329b8f8918b086a7ce42d63;3;male;新疆
65810f4a-353e-4b6f-acf7-36fb0a97730c;2083cac1bd74eb88fc7495c1f9bb570d595c;3;fmale;新疆
d7a21da5-cf8e-456f-9b0a-b39d8feeaf34;3d8c914e5683d37c2a8c773e192a3fe056ac;3;fmale;新疆
9ceae4ec-9bc6-449d-b8ca-cbfca93e98d9;ec11fc23ab0704993e6847103d8aac674523;4;male;西藏
a0ef0c54-d55e-47f5-91c6-73eb0df0bdcb;8b85bb599db2588bd45a60638674ef70ea16;2;fmale;河南
993b22c8-604e-45a9-8040-836cbdbd4363;b2bbae9bc8b633be54a2c631077032041512;5;fmale;青海
d61426cd-6bf6-436a-96d3-4e3046de3ff4;f068070d2eef41d31c71df4e07c1f549dc98;4;male;西藏
54e68b37-eb86-4ac0-97fa-599059e9dfeb;3f702837c5f794783136d57acc3a178556ac;5;male;青海
8d4b9ce8-6e06-4ec8-a962-23f4ca194879;01f5faff7ebdd5fc67284d46aec7f8b92ad4;4;fmale;西藏
60cb0cfc-502e-46a9-8b6c-ee9de8e2c689;4f33f1f752989d22f5d17b7d58d20d879518;3;fmale;新疆
bf6f8269-f0f9-401e-8369-65777d241f20;2f02d9737bc69a9654225cb88b294c2b1b94;2;fmale;河南
64a14c14-4b02-4ed8-ae4c-ffafff21a9eb;5f274e222a13addda5ee8a7da6f00db6c6bb;4;fmale;西藏
3c50cd3f-17a8-4380-ac2d-1861ec833d8e;497804669ba4893d27b1b02a941012ee9570;2;fmale;河南
827983f8-af5d-44ee-9c36-8ea8aae14086;cad64bfccfcfaea37a190193ca621133e46f;5;fmale;青海
5da934a0-f00b-425e-a471-bee1b605f2df;b4caa4918afec9dc61bed4d8202c7d151667;2;male;河南
700b8d49-709a-4cb6-97fb-95512ffbed9c;ede8699ca071dcdcd2d4292d901357f6bd1d;4;male;西藏
56122fa1-c013-4059-be0c-375763e4636f;bdc21d846278671eea54481031725fa98d5c;4;fmale;西藏
f62caf3f-4dcc-4321-bf5f-5c39853ac848;bf6ca54ad5fb5b642a585744058ab9242bc6;2;fmale;河南
20e127c9-3604-46aa-bfb6-c33c78b7ecc8;2d390a9683d3806c312fbf2dd07f76d6e7e3;2;male;河南
3aa67d63-4032-436b-9e23-6e8a2ec3964f;fc146266e08a27053a74a78dfd5cd9e5f7f0;3;fmale;新疆
6f6af7c0-6339-4273-bcc0-53394caa1c16;7e7460621ba464326d418389ea3cda61866b;3;fmale;新疆
a441da0c-5970-402b-bd77-b2d54a58ab1d;f47481f622c6c86c7b91dab75695c03546ac;2;fmale;河南
d879e8db-5499-4161-a307-091b695a23e7;cda7049018f374fd7305fa15dee498ad1d1c;3;fmale;新疆
39fe4113-207c-4528-b7e5-c46252d18827;2d2b023ae4281bff640a678f0b6dda3c3015;5;fmale;青海
20c566f1-7bd7-474b-917b-314834734a29;4745e84f2ddfcb5c11dc9d8bdeff3a4a012d;2;fmale;河南
7af1688e-6bae-41e3-924f-894fd01afcfe;3cf26805233973ca234166f5f213de61de09;5;male;青海
97df2876-3e3d-474e-9b71-371279b176c7;e7f2cbce9402d4da6b7d8f7004fede685947;3;fmale;新疆
a186cdf1-26df-4e76-99f4-5977c087a34d;7053c173ad64fef9fe99882710f70e061b07;2;male;河南
5539ffd0-2970-49f1-94c7-aa1e70684a09;882347c1fc1aed0c3a4294abb1ce2a187163;2;male;河南
087b89f8-50eb-447e-839a-0fd62cec0617;59b75c02db372703f96da5bf6894d9cc0916;2;fmale;河南
aa97b721-c33d-4a10-b20d-82491571f591;8737ed1e1c52a6d8075df6504ea683214d07;2;fmale;河南
09cef070-69b4-4b8d-9ca4-2fb90e1d76ec;9c17e93a379eb9213aa1c8fbd64558271ba1;3;male;新疆
11c96e77-bf10-4cd2-9da0-86153b38c073;ae632f85c5686a9ad68a8e2455fa335658a2;2;fmale;河南
fa7ae175-48c6-4b96-9fa1-578454b866ad;a12aa1933bb01bdd2869824b35a90a2d8a9c;2;fmale;河南
8e671fff-ceea-4855-8ee9-b51a4984f456;070d8b3e5c3048849eea890135fc6235a518;2;male;河南
d569c349-d9bc-4e4d-ae14-33e69fe9e390;a72183ef72ca983cf7a67cb24f1218da6688;5;fmale;青海
8d6011a7-7d60-402b-936c-c451b7f71bf7;12bf3729c9f9e747a81b4fe1728b3a404322;3;fmale;新疆
cbe5044c-2383-4b61-ab24-46df2c8d8de5;5c3b3c3c32ad3396c256f77e42d830877103;2;male;河南
e6b8a826-4867-411e-a096-ddca5fbb09b5;35efb6d86cc9fb50309713624d967dfb01b9;3;male;新疆
0b09f509-1f5f-4175-8d90-781e820431e3;e1dadfac28c2d9ec6f3427add1785cd316d6;2;male;河南
2c3d489b-aa10-4df6-b1e3-d15102e3fd1b;56c62258568cfee5163b29426e90a0943043;2;male;河南
9e55f85c-279e-48a8-9d36-ca8e8875bac9;d11d74adc98bdf0cc66d6844e7189f3030b7;2;fmale;河南
8b0ddd77-56e4-41f2-a3ce-26945c451d7f;f0d1e7c6c9d0a08834d328106ab64e57a251;2;fmale;河南
779fe84e-03ee-471d-9e50-2685ab62cd84;c6faac08784082c2ff5e9a0be76bd34cc188;5;male;青海
b48b0f6e-b465-45a8-8412-238e4dff6325;7b626629046456332bc4549af139a5ede1f2;4;fmale;西藏
0487e844-00ad-4c49-a03c-d79619b492a8;82442d0c8bf00ca4f29ab3a247613985b301;3;male;新疆
3340a825-671e-42f9-960b-80b879616c3a;2971e61a5be4d663fdf062ab33d7fab67b71;3;male;新疆
8af50bf8-2f0d-473a-8e4a-2ef25aa37740;664893666dab53e8d30bb9b6b341965d26a7;3;fmale;新疆
27113d30-4c54-4e50-be16-f3fdc2d2efc9;ab577905e0c81b3a5bbb17e6de99e6aa8c2d;3;male;新疆
1f30f90f-6db9-480c-bff2-43a24096b8bd;3cde35cbb39a65d3c8381e6d19226d034e79;4;fmale;西藏
436e6841-f757-4260-85f4-0cbee9342d2f;a35e33f5e680088bd6e0614bd8d6ae3657f5;2;fmale;河南
956a9ac5-a780-4b46-8dd1-a49a24b130e7;952c66ecf732077ec752e2d1982966bb7a8e;5;fmale;青海
0ccd53c8-e318-4f5d-93cd-0b655dea7d8d;aada06605c201dcd44c4a2b0f4f651dcd154;4;male;西藏
3698c4ac-fc2f-4fa8-afb7-c8506bea9927;637edde8ffb2660dd976b6c3398137fb04f0;2;male;河南
90fe135e-167d-4bba-83c3-2bbb44c3b45f;334f5b0069fd87a1ad2b51511c7f2cb79a11;5;fmale;青海
d90e839c-81e7-44e6-bf1e-9faeb5b1e392;7cec30fe4ad86a3e781609d899c1e1cd39b3;2;male;河南
3259c6de-018a-4a42-bd73-230605356b72;d6491fc66904abf00bde88335d66e91fef0a;4;male;西藏
53a79ce1-126b-404d-978e-1d684a1e5c3c;3aed47774b0794f04208dcf0f8fe0f0207dc;2;fmale;河南
f378cc9b-7a10-4cc7-8e5e-e8cbf289adeb;128736e8cf725ca0b7fb62835117a007af87;2;fmale;河南
6a4aec30-ddfa-4cf1-8a51-4899b6109390;2d0c670a8a9cfeeca422d0fa5b5c311c8667;2;male;河南
6cad5546-c9ba-46d3-8e0a-4d5f15547711;bf350324bcfc806c3c050f9327907498538c;5;male;青海
c2852d83-b534-4a1f-afae-33b8a67f7093;8abc8a819487f2a7e9dda6bacc8abc589afe;4;male;西藏
025f3653-de2d-4f8f-8f6f-f91f76d272ca;4dbc136607f16b237289ac555abb82b395d4;2;fmale;河南
ce064ec9-c1ca-491e-b5d5-e68fcbe26fbb;fe847d3ed4c4c4630daff76567359482dd46;4;male;西藏
3f9eec6e-902d-4741-901e-209bc6770e38;519eb787b362476e8906265f4cd38e3ed5b2;2;fmale;河南
76744c45-a686-4c27-80c4-9d925901aad5;4a1f4e89c94a744033e40dcf3250536cf9ad;5;fmale;青海
5f20bc04-ddc7-41b5-9a73-2c447e83e924;8c416b50fc84518b961cc64d287382d1cd1b;3;male;新疆
fafd8aea-1a03-4b6a-bda5-fe4d33bcb96b;f2826ba6f5437f5d75eb5d9d99489ec1143a;2;fmale;河南
edcc6d52-8639-4527-83be-6b73beb536d3;fbdf2c257aa6af2ca9f34604dc4eaaac58cd;2;male;河南
f16d3d9a-614f-4127-9925-43fc65864ea2;26fd291d1b8318f0da343069ada22aaba252;2;fmale;河南
1ab612cf-948d-4fb0-b9bb-a253182c8704;9d2f8436a4a7f55a6f19e84095b08f016045;2;male;河南
f70475a6-1c98-4a20-9884-f05577e8c350;0eb4b1a80f46dfbb473c4e3be24939696e96;2;male;河南
7be2ab9c-e540-4762-a890-1c252bfed109;a50b3db0b8f37a77beddae655d654810f9c6;2;fmale;河南
2407a2a9-9fde-42ac-9b73-fe977cff30f4;bd827d24fa5e44e7bd37285d9e824136fbea;2;male;河南
891d3776-955e-4cad-a8ab-e2a0c7579bf5;3df8cb88db8116847f232b17cdb31fed2da7;3;male;新疆
8206d846-ea0f-4354-adf5-f1bb5adafbc3;2bbefb6147cf3d879f96a4cc2b6a58e558c7;2;fmale;河南
4b8e92d1-08c5-4989-8b76-e7a0e865c834;5b03866312dffa11641f65275d5383c2d218;2;male;河南
be1a23eb-4868-44df-a0a0-a0f562af3b4d;3ac907732ed9343e8e65c1f019178db08e48;2;fmale;河南
37913cf6-9178-4317-b185-4c4ac663a689;d0f3f47f69cc8fed5f8272d45928a0cb315e;2;male;河南
5a971bc4-2a2d-4f0e-aad8-70a4eb0734f3;d0331a27a2947ce551569072259cc35828aa;2;male;河南
abc0757f-9fec-401f-bdfb-f2557c922526;f1fd81ba4dc2bcc335ab2ae86edc497fd1d5;2;male;河南
63d58961-b193-43a7-930b-02995636fc13;95f466bb27e9394b84400bdae2f05e1605d3;5;fmale;青海
867696e6-40ee-4f9a-87ee-4e2c23cd0347;840555f535ed7935153e4b7a92e553fac975;2;fmale;河南
3307a5eb-ec8d-4534-967d-a242174138d9;5f7d5b279e64b7c5f457943be0529de6f0c6;4;male;西藏
a7b136b8-5843-41d3-9717-0027fb1bd6c2;a26a05a53892ff0ab38948131eb5c6c9503c;3;male;新疆
13d079e6-90ee-4cf0-a755-45acd39007f9;d1f771f3506501a9c7f6ae283004dec39f8e;2;male;河南
1d521de1-3d71-450f-a343-b523d391601f;ce5ef920b39f11f4bd1bf01f61de602f6e04;2;fmale;河南
ab3b3aac-5ce1-4ce4-8fe5-1ff707012657;e5ae893849d7270dd9d2b1cbc1193545a36e;4;fmale;西藏
31e74626-a35e-44d5-9a85-be9df12ce9fc;bda43ecea38641a93114b20ef8f8972d8edf;4;male;西藏
ad8fa24a-ed1b-4929-92eb-623200e5428e;56dba10a22b9175072d67eb48599aada9379;2;fmale;河南
0507323d-774f-4bba-a58e-a21e959c75eb;c7f09d4af1c107b7ac1e9a809e85da33b1a2;5;male;青海
9475e208-5c81-4a63-9a20-c3abd465bdde;6576a4c9c9e54445ea640c2d92e49ad8e416;4;male;西藏
41986ea5-8c1a-49c1-8954-6c463e5dadf0;d6fea25de81f705ad8540683503b28a9185d;4;fmale;西藏
f5400afc-4e13-431c-bb88-4250e48e4a8d;94a55687009eec0bbf2401915473a599d766;2;male;河南
e7649bff-fd08-4b87-b158-13330d2be0ec;d4b3f4a920af9095177c456bb9e45a64b036;2;fmale;河南
fd5beffd-31be-4b0d-81f4-0ec8e16c06e3;487cdba465375c75eb38cfad3518de61c33f;4;male;西藏
058bcaed-2d99-4347-ad28-fb72b82249a7;f9a5fdc573b162d61c55d5131ed19a4714bf;3;fmale;新疆
a39ec145-de16-48fb-977e-1870c8bedcc8;cabbb0492b551c9f6d6131a3ea0d1f9d0c96;2;male;河南
c92b0843-25b0-4a67-94a8-c42cc9722e6a;2e032f0a03a80675bed60c8885d62a231534;3;male;新疆
b5d1d171-ff82-41c0-b8a0-52032342808c;2d6b4d8c6025f06381fc7b4f706457f7b1a3;5;male;青海
a5f477d0-9877-4880-966c-95e58d50f465;00d3ed7be21903f667d07f6018b518d1f090;4;male;西藏
